Step,Value
0,0.6605128645896912
1,0.6307032108306885
2,0.5975154638290405
3,0.5946483016014099
4,0.5604957938194275
5,0.5548477172851562
6,0.5178234577178955
7,0.4859078526496887
8,0.4913226366043091
9,0.48162803053855896
10,0.47293728590011597
11,0.46596989035606384
12,0.44481658935546875
13,0.44171640276908875
14,0.43359410762786865
15,0.42008036375045776
16,0.41040050983428955
17,0.4227618873119354
18,0.41350752115249634
19,0.4087311625480652
20,0.40798693895339966
21,0.39121514558792114
22,0.3915151059627533
23,0.4008193612098694
24,0.3838900029659271
25,0.3768320381641388
26,0.36485302448272705
27,0.3805971145629883
28,0.35575127601623535
29,0.3635765314102173
30,0.3642297685146332
31,0.35288795828819275
32,0.3499608337879181
33,0.3301638662815094
34,0.3374561369419098
35,0.33065906167030334
36,0.34291642904281616
37,0.3522409200668335
38,0.3178933262825012
39,0.32024168968200684
40,0.3140774667263031
41,0.30458924174308777
42,0.30801156163215637
43,0.3083229959011078
44,0.2992420494556427
45,0.32932358980178833
46,0.2831980586051941
47,0.29271504282951355
48,0.27967706322669983
49,0.28989529609680176
