Step,Value
0,0.650067150592804
1,0.6308096647262573
2,0.6193298697471619
3,0.6054019331932068
4,0.5937060117721558
5,0.57858806848526
6,0.5630334615707397
7,0.5703709125518799
8,0.5622124075889587
9,0.5493624806404114
10,0.5468600988388062
11,0.5415990352630615
12,0.5311187505722046
13,0.5286681652069092
14,0.5316812992095947
15,0.5285908579826355
16,0.5196263194084167
17,0.5172597765922546
18,0.5215876698493958
19,0.5158221125602722
20,0.5167076587677002
21,0.509655237197876
22,0.5013729929924011
23,0.5063377022743225
24,0.5035728216171265
25,0.507034420967102
26,0.49991825222969055
27,0.5022828578948975
28,0.4946839511394501
29,0.49368369579315186
30,0.4903497099876404
31,0.4938799738883972
32,0.4859231412410736
33,0.48660707473754883
34,0.4946012794971466
35,0.4912174344062805
36,0.49036115407943726
37,0.48577842116355896
38,0.4900082051753998
39,0.4837236702442169
40,0.48154956102371216
41,0.4886929392814636
42,0.4838743507862091
43,0.491961807012558
44,0.4809218943119049
45,0.4781174957752228
46,0.48317164182662964
47,0.48273319005966187
48,0.47452282905578613
49,0.46650612354278564
