Step,Value
0,0.6274286508560181
1,0.6036971807479858
2,0.5899279117584229
3,0.5780990719795227
4,0.5682598352432251
5,0.5597448945045471
6,0.5517544746398926
7,0.5447919964790344
8,0.5381996035575867
9,0.5322784185409546
10,0.527193009853363
11,0.5222552418708801
12,0.5176674127578735
13,0.5133907198905945
14,0.5094428658485413
15,0.505918025970459
16,0.5025854110717773
17,0.4995238482952118
18,0.4967644512653351
19,0.494238942861557
20,0.4917968213558197
21,0.4896991550922394
22,0.4877939522266388
23,0.48576778173446655
24,0.48376867175102234
25,0.48203325271606445
26,0.480467289686203
27,0.4788692891597748
28,0.4772931635379791
29,0.4758493900299072
30,0.4742913544178009
31,0.47269561886787415
32,0.4714868664741516
33,0.470363050699234
34,0.4691021144390106
35,0.4676264524459839
36,0.4663279354572296
37,0.4645353853702545
38,0.4632945954799652
39,0.4621220827102661
40,0.4609518051147461
41,0.46006056666374207
42,0.45910677313804626
43,0.458050400018692
44,0.45728814601898193
45,0.45641621947288513
46,0.45575806498527527
47,0.4548089802265167
48,0.45326414704322815
49,0.4524383544921875
