Step,Value
0,0.7204585671424866
1,0.7733333706855774
2,0.7684434652328491
3,0.7835314273834229
4,0.7914893627166748
5,0.7935429215431213
6,0.7969862222671509
7,0.7981379628181458
8,0.8052610158920288
9,0.8101910352706909
10,0.798485517501831
11,0.8158449530601501
12,0.8104026317596436
13,0.8107653260231018
14,0.8181048631668091
15,0.8157227635383606
16,0.8193079233169556
17,0.8117894530296326
18,0.8231320977210999
19,0.8230834007263184
20,0.8223905563354492
21,0.8218486905097961
22,0.8280790448188782
23,0.8362869620323181
24,0.8328371047973633
25,0.8330493569374084
26,0.8268821239471436
27,0.8329114317893982
28,0.8343144655227661
29,0.841176450252533
30,0.8390119075775146
31,0.8417508602142334
32,0.8416666984558105
33,0.8434745669364929
34,0.846930205821991
35,0.8338266015052795
36,0.8526135087013245
37,0.8494897484779358
38,0.8536170125007629
39,0.8532997369766235
40,0.8596788048744202
41,0.8576271533966064
42,0.8570227026939392
43,0.8518046736717224
44,0.8620981574058533
45,0.8474288582801819
46,0.8584745526313782
47,0.8616165518760681
48,0.8591905832290649
49,0.8628281354904175
