Step,Value
0,0.7461724281311035
1,0.7678571939468384
2,0.7860856056213379
3,0.7930052876472473
4,0.7864351868629456
5,0.7944648265838623
6,0.8006535768508911
7,0.799005389213562
8,0.7942785024642944
9,0.798513650894165
10,0.8122923374176025
11,0.8126037120819092
12,0.8081734776496887
13,0.8113998174667358
14,0.8034825325012207
15,0.8120049834251404
16,0.8163264989852905
17,0.8168193697929382
18,0.823825478553772
19,0.8258706331253052
20,0.8118978142738342
21,0.834586501121521
22,0.8178752064704895
23,0.8148148059844971
24,0.8223986625671387
25,0.8189835548400879
26,0.8244084715843201
27,0.8274989724159241
28,0.8293089270591736
29,0.8278173804283142
30,0.8240235447883606
31,0.829185962677002
32,0.8233304619789124
33,0.8350167870521545
34,0.8303797245025635
35,0.8290848135948181
36,0.8299663662910461
37,0.8342425227165222
38,0.8336859941482544
39,0.8364093899726868
40,0.8266890645027161
41,0.836837649345398
42,0.8359211683273315
43,0.8369747400283813
44,0.8357082605361938
45,0.8407266139984131
46,0.8364543914794922
47,0.8365905284881592
48,0.8349514007568359
49,0.836333155632019
