Step,Value
0,0.6156371831893921
1,0.5643811821937561
2,0.5304252505302429
3,0.5271536111831665
4,0.5063897371292114
5,0.5081255435943604
6,0.4849940240383148
7,0.4787798225879669
8,0.4871388077735901
9,0.454201340675354
10,0.4718618094921112
11,0.46580615639686584
12,0.4492703378200531
13,0.45598137378692627
14,0.45278146862983704
15,0.4364337623119354
16,0.42582783102989197
17,0.4400893449783325
18,0.434236079454422
19,0.4146892726421356
20,0.41745343804359436
21,0.4177416265010834
22,0.4015059173107147
23,0.3983631134033203
24,0.3900894820690155
25,0.39520251750946045
26,0.3749571144580841
27,0.38965877890586853
28,0.389198362827301
29,0.370255708694458
30,0.3753300607204437
31,0.37199071049690247
32,0.3776112198829651
33,0.3711347281932831
34,0.3510187268257141
35,0.35370510816574097
36,0.37199223041534424
37,0.3563808500766754
38,0.3447199761867523
39,0.34607166051864624
40,0.35148945450782776
41,0.3342594504356384
42,0.34401893615722656
43,0.33998963236808777
44,0.32256802916526794
45,0.34021446108818054
46,0.32615411281585693
47,0.32318150997161865
48,0.31051182746887207
49,0.3215051591396332
