Step,Value
0,0.6624271273612976
1,0.6894541382789612
2,0.7080020904541016
3,0.7138314843177795
4,0.7291997671127319
5,0.7329093813896179
6,0.7376788258552551
7,0.7260201573371887
8,0.7403285503387451
9,0.7445681095123291
10,0.7350291609764099
11,0.7366189956665039
12,0.7440381646156311
13,0.7588765025138855
14,0.7450980544090271
15,0.7647058963775635
16,0.7641759514808655
17,0.7551669478416443
18,0.7599363923072815
19,0.7514573335647583
20,0.7615262269973755
21,0.7737149000167847
22,0.7631160616874695
23,0.7816640138626099
24,0.7821939587593079
25,0.7747747898101807
26,0.792262852191925
27,0.8002119660377502
28,0.7864335179328918
29,0.7896131277084351
30,0.8023317456245422
31,0.8081610798835754
32,0.7800741791725159
33,0.8055114150047302
34,0.8071011900901794
35,0.7980921864509583
36,0.7986221313476562
37,0.8124006390571594
38,0.8086910247802734
39,0.8129305839538574
40,0.8235294222831726
41,0.8007419109344482
42,0.8171700835227966
43,0.8203497529029846
44,0.8134605288505554
45,0.8203497529029846
46,0.8208796977996826
47,0.8139904737472534
48,0.8277689218521118
49,0.8272389769554138
