Step,Value
0,0.7550514340400696
1,0.7777368426322937
2,0.788648247718811
3,0.7874432802200317
4,0.7917304635047913
5,0.7950116991996765
6,0.7938510179519653
7,0.7909200191497803
8,0.7914481163024902
9,0.7908868789672852
10,0.796734631061554
11,0.7986879944801331
12,0.8014795780181885
13,0.8067573308944702
14,0.8065979480743408
15,0.8054635524749756
16,0.806291401386261
17,0.8028226494789124
18,0.8049793243408203
19,0.8089701533317566
20,0.8085106015205383
21,0.8101794123649597
22,0.8120301365852356
23,0.8154039978981018
24,0.8170782923698425
25,0.8186007142066956
26,0.818791925907135
27,0.818791925907135
28,0.8203617930412292
29,0.8221941590309143
30,0.8235294222831726
31,0.8260504603385925
32,0.8267451524734497
33,0.8261052370071411
34,0.8255569934844971
35,0.826306939125061
36,0.8292682766914368
37,0.829679548740387
38,0.829185962677002
39,0.8293300271034241
40,0.829679548740387
41,0.8300295472145081
42,0.8297423124313354
43,0.8300295472145081
44,0.8300929069519043
45,0.829185962677002
46,0.8302364945411682
47,0.8300929069519043
48,0.8300929069519043
49,0.8281975984573364
