Step,Value
0,0.6591189503669739
1,0.630662202835083
2,0.6058142781257629
3,0.5716497898101807
4,0.5582680702209473
5,0.5480445623397827
6,0.5303230881690979
7,0.5192369818687439
8,0.5137857794761658
9,0.5001986026763916
10,0.49903276562690735
11,0.48712795972824097
12,0.4798256456851959
13,0.4688906967639923
14,0.4640083611011505
15,0.47257548570632935
16,0.459118127822876
17,0.461214154958725
18,0.4415707290172577
19,0.4406643807888031
20,0.4252101182937622
21,0.4306148886680603
22,0.4202611446380615
23,0.4142518937587738
24,0.40195128321647644
25,0.41757991909980774
26,0.4211149513721466
27,0.3984110355377197
28,0.41210365295410156
29,0.38886192440986633
30,0.3920910060405731
31,0.3854690194129944
32,0.3760567903518677
33,0.3833831548690796
34,0.36594057083129883
35,0.3636031150817871
36,0.3517342805862427
37,0.34511658549308777
38,0.3513135015964508
39,0.3517509996891022
40,0.3468453288078308
41,0.32722604274749756
42,0.3296162188053131
43,0.3305252492427826
44,0.32396200299263
45,0.3019702136516571
46,0.2993537187576294
47,0.29571419954299927
48,0.3017985224723816
49,0.2798877954483032
