Step,Value
0,0.7886745929718018
1,0.8008264303207397
2,0.8147228956222534
3,0.8167843818664551
4,0.8231860399246216
5,0.821353554725647
6,0.8336106538772583
7,0.8349596858024597
8,0.8412162065505981
9,0.8469991087913513
10,0.8498727679252625
11,0.8570223450660706
12,0.8647959232330322
13,0.8588334918022156
14,0.8658742904663086
15,0.8655070662498474
16,0.8648187518119812
17,0.8795901536941528
18,0.8828291893005371
19,0.8869863152503967
20,0.8836612701416016
21,0.8850919008255005
22,0.8875587582588196
23,0.8905047178268433
24,0.8913601040840149
25,0.8852599859237671
26,0.8930871486663818
27,0.89625483751297
28,0.89625483751297
29,0.9004291892051697
30,0.8996569514274597
31,0.9036402106285095
32,0.9040274024009705
33,0.9030042886734009
34,0.9027836918830872
35,0.9068162441253662
36,0.913006067276001
37,0.9117520451545715
38,0.9045571684837341
39,0.9178200364112854
40,0.9141392111778259
41,0.9184549450874329
42,0.9226804375648499
43,0.9224807024002075
44,0.9215602874755859
45,0.9130808711051941
46,0.9257339835166931
47,0.9238095283508301
48,0.9246664047241211
49,0.9276742935180664
