Step,Value
0,0.6839166283607483
1,0.6494117379188538
2,0.6411360502243042
3,0.6314020752906799
4,0.6323084235191345
5,0.6250455975532532
6,0.6249849200248718
7,0.6164563298225403
8,0.6171254515647888
9,0.6204941272735596
10,0.6099159121513367
11,0.5998209118843079
12,0.6111385226249695
13,0.6059954762458801
14,0.6002272963523865
15,0.589985728263855
16,0.5883718132972717
17,0.5889657735824585
18,0.5895376801490784
19,0.5897332429885864
20,0.5898346900939941
21,0.5763193964958191
22,0.5695855617523193
23,0.5745185017585754
24,0.5798717737197876
25,0.5752620100975037
26,0.5704127550125122
27,0.5693175792694092
28,0.5655787587165833
29,0.5547648072242737
30,0.5520461797714233
31,0.5518633127212524
32,0.5550079345703125
33,0.5562686324119568
34,0.545232892036438
35,0.5438476204872131
36,0.5470450520515442
37,0.5377051830291748
38,0.5413540601730347
39,0.5451432466506958
40,0.5519894957542419
41,0.538655161857605
42,0.5334905385971069
43,0.537523090839386
44,0.5354581475257874
45,0.5412153005599976
46,0.5275543332099915
47,0.522248387336731
48,0.5263517498970032
49,0.5214437246322632
