Step,Value
0,0.5436227321624756
1,0.4916364252567291
2,0.4636431932449341
3,0.4542481601238251
4,0.4381597936153412
5,0.4187222719192505
6,0.4116673171520233
7,0.3876412510871887
8,0.38213929533958435
9,0.37114009261131287
10,0.3633110523223877
11,0.3528079092502594
12,0.3408607542514801
13,0.3311029076576233
14,0.32822751998901367
15,0.3184821903705597
16,0.3076082170009613
17,0.3059285283088684
18,0.30477896332740784
19,0.29652297496795654
20,0.2855076491832733
21,0.273894339799881
22,0.2699958086013794
23,0.26904839277267456
24,0.25697043538093567
25,0.2432750016450882
26,0.2459252029657364
27,0.2298506200313568
28,0.23338407278060913
29,0.22138729691505432
30,0.21405407786369324
31,0.20105475187301636
32,0.19749177992343903
33,0.19138655066490173
34,0.17670433223247528
35,0.1845642328262329
36,0.17152799665927887
37,0.15743425488471985
38,0.14941176772117615
39,0.1400509774684906
40,0.14349611103534698
41,0.13509149849414825
42,0.11399101465940475
43,0.09901563823223114
44,0.0996251106262207
45,0.08722853660583496
46,0.08847631514072418
47,0.0840829387307167
48,0.06939270347356796
49,0.05542708933353424
