Step,Value
0,0.6640169620513916
1,0.7175410985946655
2,0.7270800471305847
3,0.7281398773193359
4,0.7376788258552551
5,0.7392686605453491
6,0.7371489405632019
7,0.7546370029449463
8,0.7339692711830139
9,0.7429782748222351
10,0.7440381646156311
11,0.7525172233581543
12,0.7498674988746643
13,0.7503974437713623
14,0.7594064474105835
15,0.7519872784614563
16,0.7588765025138855
17,0.7742448449134827
18,0.7625861167907715
19,0.7604663372039795
20,0.7636460065841675
21,0.7737149000167847
22,0.7625861167907715
23,0.7705352306365967
24,0.7784843444824219
25,0.7731849551200867
26,0.7747747898101807
27,0.7779543995857239
28,0.7763646245002747
29,0.7768945693969727
30,0.7800741791725159
31,0.7885532379150391
32,0.7864335179328918
33,0.7827239036560059
34,0.7859035730361938
35,0.794382631778717
36,0.791732907295227
37,0.7874933481216431
38,0.791732907295227
39,0.7737149000167847
40,0.8039215803146362
41,0.8060413599014282
42,0.8023317456245422
43,0.8049814701080322
44,0.7864335179328918
45,0.793852686882019
46,0.8012718558311462
47,0.8097509145736694
48,0.8076311349868774
49,0.8055114150047302
