Step,Value
0,0.6603073477745056
1,0.6724960207939148
2,0.687864363193512
3,0.6889241933822632
4,0.7074722051620483
5,0.7011128664016724
6,0.7281398773193359
7,0.7403285503387451
8,0.7503974437713623
9,0.7472178339958191
10,0.7551669478416443
11,0.7567567825317383
12,0.7514573335647583
13,0.7599363923072815
14,0.7731849551200867
15,0.7705352306365967
16,0.7662957310676575
17,0.7742448449134827
18,0.7779543995857239
19,0.7768945693969727
20,0.7731849551200867
21,0.7800741791725159
22,0.7832538485527039
23,0.791202962398529
24,0.8065713047981262
25,0.8033916354179382
26,0.7996820211410522
27,0.8028616905212402
28,0.8071011900901794
29,0.8155803084373474
30,0.8018018007278442
31,0.8161102533340454
32,0.8267090916633606
33,0.8192898631095886
34,0.8277689218521118
35,0.8229994773864746
36,0.8330683708190918
37,0.837307870388031
38,0.8161102533340454
39,0.8267090916633606
40,0.8325384259223938
41,0.838897705078125
42,0.8298887014389038
43,0.839957594871521
44,0.841547429561615
45,0.840487539768219
46,0.839427649974823
47,0.839957594871521
48,0.8277689218521118
49,0.8516163229942322
