Step,Value
0,0.678855299949646
1,0.7101218700408936
2,0.7360890507698059
3,0.7519872784614563
4,0.7604663372039795
5,0.7509273886680603
6,0.7689453959465027
7,0.7684154510498047
8,0.795442521572113
9,0.7880232930183411
10,0.8007419109344482
11,0.791202962398529
12,0.8012718558311462
13,0.7996820211410522
14,0.8198198080062866
15,0.8171700835227966
16,0.8240593671798706
17,0.8298887014389038
18,0.837837815284729
19,0.8346582055091858
20,0.838367760181427
21,0.845257043838501
22,0.8500264883041382
23,0.839957594871521
24,0.8616852164268494
25,0.8616852164268494
26,0.8590354919433594
27,0.8590354919433594
28,0.8728139996528625
29,0.8685744404792786
30,0.8855326175689697
31,0.8717541098594666
32,0.8945416212081909
33,0.8977212309837341
34,0.8971912860870361
35,0.8966613411903381
36,0.9056704044342041
37,0.8966613411903381
38,0.9109697937965393
39,0.9226285219192505
40,0.9104398488998413
41,0.9226285219192505
42,0.9321674704551697
43,0.9390566945075989
44,0.9332273602485657
45,0.9316375255584717
46,0.9395866394042969
47,0.9491255879402161
48,0.9512453675270081
49,0.9629040956497192
