Step,Value
0,0.6226814985275269
1,0.6634870171546936
2,0.6926338076591492
3,0.7090619802474976
4,0.7053524255752563
5,0.7180709838867188
6,0.7281398773193359
7,0.7392686605453491
8,0.7429782748222351
9,0.7477477192878723
10,0.7535771131515503
11,0.7556968927383423
12,0.7594064474105835
13,0.7620561718940735
14,0.7615262269973755
15,0.7615262269973755
16,0.7625861167907715
17,0.7652358412742615
18,0.7678855061531067
19,0.7684154510498047
20,0.7689453959465027
21,0.7753047347068787
22,0.7774244546890259
23,0.7800741791725159
24,0.7848436832427979
25,0.7827239036560059
26,0.7869634628295898
27,0.7896131277084351
28,0.791732907295227
29,0.795972466468811
30,0.795972466468811
31,0.8012718558311462
32,0.8002119660377502
33,0.8012718558311462
34,0.8033916354179382
35,0.8049814701080322
36,0.8097509145736694
37,0.8118706941604614
38,0.8171700835227966
39,0.8171700835227966
40,0.8198198080062866
41,0.8214096426963806
42,0.8208796977996826
43,0.8240593671798706
44,0.8256492018699646
45,0.8256492018699646
46,0.8277689218521118
47,0.8293587565422058
48,0.8261791467666626
49,0.8298887014389038
