Step,Value
0,0.6179120540618896
1,0.6719660758972168
2,0.6984631419181824
3,0.6740858554840088
4,0.7016428112983704
5,0.6984631419181824
6,0.7111817598342896
7,0.7122416496276855
8,0.7122416496276855
9,0.7307896018028259
10,0.7556968927383423
11,0.7334393262863159
12,0.7472178339958191
13,0.7466878890991211
14,0.7726550102233887
15,0.7742448449134827
16,0.7806041240692139
17,0.7763646245002747
18,0.7827239036560059
19,0.7896131277084351
20,0.7991520762443542
21,0.8235294222831726
22,0.8081610798835754
23,0.8145204186439514
24,0.8118706941604614
25,0.8060413599014282
26,0.8113407492637634
27,0.8272389769554138
28,0.8277689218521118
29,0.841017484664917
30,0.845786988735199
31,0.8468468189239502
32,0.845257043838501
33,0.8516163229942322
34,0.843137264251709
35,0.8611552715301514
36,0.8505564332008362
37,0.8468468189239502
38,0.844727098941803
39,0.8595654368400574
40,0.8574456572532654
41,0.8526762127876282
42,0.8691043853759766
43,0.8749337792396545
44,0.8706942200660706
45,0.8744038343429565
46,0.8733439445495605
47,0.8828828930854797
48,0.8940116763114929
49,0.8696343302726746
