Step,Value
0,0.7433234453201294
1,0.7738358974456787
2,0.7671458125114441
3,0.7641112208366394
4,0.7848317623138428
5,0.7861661314964294
6,0.7791770696640015
7,0.7856214642524719
8,0.7707061767578125
9,0.7872881293296814
10,0.7916666865348816
11,0.8005104064941406
12,0.8213688731193542
13,0.8162588477134705
14,0.8161859512329102
15,0.8290848135948181
16,0.8304585814476013
17,0.8310695886611938
18,0.8448202610015869
19,0.8374842405319214
20,0.8444632887840271
21,0.8457335233688354
22,0.8390612006187439
23,0.8527454137802124
24,0.852830171585083
25,0.8514600396156311
26,0.8610285520553589
27,0.8604158163070679
28,0.8590492606163025
29,0.8654822111129761
30,0.8663012385368347
31,0.8637511134147644
32,0.8704794645309448
33,0.8689299821853638
34,0.8801687955856323
35,0.8794205188751221
36,0.8857749104499817
37,0.8919149041175842
38,0.8835645318031311
39,0.8926892280578613
40,0.8974031209945679
41,0.8940170407295227
42,0.9033089876174927
43,0.8983268737792969
44,0.9105402827262878
45,0.909333348274231
46,0.9020481109619141
47,0.918367326259613
48,0.9194690585136414
49,0.9158546924591064
