Step,Value
0,0.5993640422821045
1,0.6444091200828552
2,0.6989930868148804
3,0.7048224806785583
4,0.6952835321426392
5,0.7233704328536987
6,0.7313195466995239
7,0.7376788258552551
8,0.7413884401321411
9,0.7323794364929199
10,0.7403285503387451
11,0.7514573335647583
12,0.7541070580482483
13,0.7498674988746643
14,0.7498674988746643
15,0.7461579442024231
16,0.7424483299255371
17,0.7366189956665039
18,0.7535771131515503
19,0.7594064474105835
20,0.7435082197189331
21,0.7519872784614563
22,0.7535771131515503
23,0.7488076090812683
24,0.7541070580482483
25,0.7541070580482483
26,0.7620561718940735
27,0.7657657861709595
28,0.7779543995857239
29,0.791732907295227
30,0.7768945693969727
31,0.7768945693969727
32,0.793322741985321
33,0.796502411365509
34,0.790673017501831
35,0.8071011900901794
36,0.8108108043670654
37,0.8118706941604614
38,0.8288288116455078
39,0.8203497529029846
40,0.8092209696769714
41,0.8229994773864746
42,0.8320084810256958
43,0.8362480401992798
44,0.8298887014389038
45,0.838367760181427
46,0.839957594871521
47,0.8235294222831726
48,0.839957594871521
49,0.8494965434074402
