Step,Value
0,0.6409860849380493
1,0.6175914406776428
2,0.6075241565704346
3,0.5994728207588196
4,0.5918719172477722
5,0.5836588144302368
6,0.576770007610321
7,0.5705536007881165
8,0.5647994875907898
9,0.559342622756958
10,0.5537499189376831
11,0.5464105010032654
12,0.5419009327888489
13,0.5373761653900146
14,0.5332093834877014
15,0.529024064540863
16,0.525044858455658
17,0.5212755799293518
18,0.5175158977508545
19,0.5138964056968689
20,0.5104721784591675
21,0.5072317123413086
22,0.5041354894638062
23,0.5011889338493347
24,0.49826422333717346
25,0.4955429434776306
26,0.4931489825248718
27,0.4912722408771515
28,0.4890536069869995
29,0.48706915974617004
30,0.48529043793678284
31,0.4834972321987152
32,0.48192328214645386
33,0.48031821846961975
34,0.4789700508117676
35,0.47759583592414856
36,0.4763009250164032
37,0.47508183121681213
38,0.47394859790802
39,0.4727495014667511
40,0.4716784954071045
41,0.47073420882225037
42,0.46965932846069336
43,0.46870073676109314
44,0.4677795469760895
45,0.4668438136577606
46,0.4659905731678009
47,0.46509796380996704
48,0.46421563625335693
49,0.46350735425949097
