Step,Value
0,0.6477785706520081
1,0.6100194454193115
2,0.5998020768165588
3,0.5835437178611755
4,0.5699948668479919
5,0.5728779435157776
6,0.5715987086296082
7,0.5603352785110474
8,0.560650646686554
9,0.5560736060142517
10,0.5511087775230408
11,0.5477559566497803
12,0.5488364100456238
13,0.539251983165741
14,0.5326263904571533
15,0.5252925157546997
16,0.5184794664382935
17,0.514879584312439
18,0.5111872553825378
19,0.5138645172119141
20,0.4955698847770691
21,0.5071266293525696
22,0.5014258623123169
23,0.4905281364917755
24,0.5013523697853088
25,0.4838602542877197
26,0.5260787606239319
27,0.5021365880966187
28,0.49280792474746704
29,0.4974362850189209
30,0.47301802039146423
31,0.46897628903388977
32,0.46447858214378357
33,0.4608393907546997
34,0.45483919978141785
35,0.44501522183418274
36,0.4518044590950012
37,0.45099076628685
38,0.4597611129283905
39,0.44979920983314514
40,0.40723252296447754
41,0.42720165848731995
42,0.4215523600578308
43,0.43294546008110046
44,0.4138779640197754
45,0.3842135965824127
46,0.39276403188705444
47,0.3939666152000427
48,0.3948265612125397
49,0.38345277309417725
