Step,Value
0,0.6428192853927612
1,0.6777954697608948
2,0.686804473400116
3,0.7016428112983704
4,0.685214638710022
5,0.7053524255752563
6,0.7180709838867188
7,0.7376788258552551
8,0.7360890507698059
9,0.7297297120094299
10,0.7429782748222351
11,0.7445681095123291
12,0.7429782748222351
13,0.7583465576171875
14,0.7631160616874695
15,0.7705352306365967
16,0.7689453959465027
17,0.7631160616874695
18,0.7806041240692139
19,0.7821939587593079
20,0.7996820211410522
21,0.8012718558311462
22,0.8092209696769714
23,0.8161102533340454
24,0.7970322966575623
25,0.8118706941604614
26,0.8033916354179382
27,0.8086910247802734
28,0.8118706941604614
29,0.8118706941604614
30,0.8298887014389038
31,0.8240593671798706
32,0.8113407492637634
33,0.8272389769554138
34,0.8298887014389038
35,0.8251192569732666
36,0.8282988667488098
37,0.8245893120765686
38,0.8288288116455078
39,0.8346582055091858
40,0.8304186463356018
41,0.841017484664917
42,0.844197154045105
43,0.837307870388031
44,0.838367760181427
45,0.8304186463356018
46,0.840487539768219
47,0.8542660474777222
48,0.840487539768219
49,0.845257043838501
