Step,Value
0,0.6205617189407349
1,0.63646000623703
2,0.6629570722579956
3,0.6687864065170288
4,0.6762056350708008
5,0.6984631419181824
6,0.7042925357818604
7,0.7016428112983704
8,0.7032326459884644
9,0.7111817598342896
10,0.7127715945243835
11,0.7191308736801147
12,0.7122416496276855
13,0.7111817598342896
14,0.7281398773193359
15,0.7323794364929199
16,0.7371489405632019
17,0.7498674988746643
18,0.7387387156486511
19,0.7456279993057251
20,0.7509273886680603
21,0.7477477192878723
22,0.7551669478416443
23,0.7472178339958191
24,0.7440381646156311
25,0.7493375539779663
26,0.7578166127204895
27,0.7567567825317383
28,0.7450980544090271
29,0.7503974437713623
30,0.7456279993057251
31,0.7509273886680603
32,0.7631160616874695
33,0.7588765025138855
34,0.7556968927383423
35,0.7625861167907715
36,0.7498674988746643
37,0.7525172233581543
38,0.7768945693969727
39,0.7562268376350403
40,0.7609962821006775
41,0.7657657861709595
42,0.7673555612564087
43,0.7694753408432007
44,0.7652358412742615
45,0.7678855061531067
46,0.7774244546890259
47,0.7620561718940735
48,0.7652358412742615
49,0.7816640138626099
