Step,Value
0,0.7465124726295471
1,0.7605446577072144
2,0.755311906337738
3,0.7519582509994507
4,0.7732489109039307
5,0.7842340469360352
6,0.7735849022865295
7,0.778761088848114
8,0.7920541763305664
9,0.7921468615531921
10,0.7899230718612671
11,0.7922077775001526
12,0.790737509727478
13,0.803236722946167
14,0.810181200504303
15,0.7991397380828857
16,0.800687313079834
17,0.8084926009178162
18,0.8020565509796143
19,0.8204910755157471
20,0.8168529272079468
21,0.8312020301818848
22,0.8194915056228638
23,0.8222697973251343
24,0.8242270946502686
25,0.8331210017204285
26,0.8383538126945496
27,0.835996687412262
28,0.8407376408576965
29,0.8487928509712219
30,0.846831738948822
31,0.8428990244865417
32,0.8596564531326294
33,0.8436058759689331
34,0.8513854146003723
35,0.853781521320343
36,0.84759920835495
37,0.8546069264411926
38,0.8502538204193115
39,0.8543770909309387
40,0.8635403513908386
41,0.8664412498474121
42,0.8747345805168152
43,0.8607594966888428
44,0.8672866225242615
45,0.8668913245201111
46,0.865254282951355
47,0.8719253540039062
48,0.8617954254150391
49,0.8744770288467407
