Step,Value
0,0.6428192853927612
1,0.686274528503418
2,0.7058823704719543
3,0.7090619802474976
4,0.7164812088012695
5,0.7223105430603027
6,0.7217805981636047
7,0.7249602675437927
8,0.7249602675437927
9,0.7323794364929199
10,0.7318494915962219
11,0.7339692711830139
12,0.7382087707519531
13,0.7403285503387451
14,0.7440381646156311
15,0.7466878890991211
16,0.7503974437713623
17,0.7519872784614563
18,0.7551669478416443
19,0.7562268376350403
20,0.7546370029449463
21,0.7530471682548523
22,0.7562268376350403
23,0.7567567825317383
24,0.7562268376350403
25,0.7562268376350403
26,0.7567567825317383
27,0.7572867274284363
28,0.7567567825317383
29,0.7609962821006775
30,0.7604663372039795
31,0.7594064474105835
32,0.7609962821006775
33,0.7636460065841675
34,0.7636460065841675
35,0.7657657861709595
36,0.7662957310676575
37,0.7689453959465027
38,0.7678855061531067
39,0.7700052857398987
40,0.7700052857398987
41,0.7684154510498047
42,0.7678855061531067
43,0.7705352306365967
44,0.7710651755332947
45,0.7705352306365967
46,0.7705352306365967
47,0.7731849551200867
48,0.7758346796035767
49,0.7753047347068787
