Step,Value
0,0.6381211280822754
1,0.6250055432319641
2,0.6170259714126587
3,0.6024646162986755
4,0.5986972451210022
5,0.587291419506073
6,0.5822046995162964
7,0.5807837247848511
8,0.566389799118042
9,0.5596185326576233
10,0.556397557258606
11,0.5535770654678345
12,0.5461782813072205
13,0.5494208931922913
14,0.5434103608131409
15,0.537240743637085
16,0.539743185043335
17,0.5312464833259583
18,0.5317797660827637
19,0.530563473701477
20,0.5259941220283508
21,0.522639811038971
22,0.5255746245384216
23,0.5219486951828003
24,0.5153779983520508
25,0.5196409225463867
26,0.5261051058769226
27,0.5151790976524353
28,0.5174793004989624
29,0.5160064101219177
30,0.5156451463699341
31,0.5217077136039734
32,0.520634114742279
33,0.5083956718444824
34,0.5071579217910767
35,0.5053511261940002
36,0.5060914158821106
37,0.5021970868110657
38,0.5134314298629761
39,0.5086011290550232
40,0.5107864141464233
41,0.4970862865447998
42,0.5037346482276917
43,0.5042238235473633
44,0.49724847078323364
45,0.5027304887771606
46,0.5002492070198059
47,0.5050153732299805
48,0.500167727470398
49,0.4897908866405487
