Step,Value
0,0.7216856479644775
1,0.7663230299949646
2,0.7857754826545715
3,0.7936779260635376
4,0.7952319979667664
5,0.8128432035446167
6,0.827704131603241
7,0.8235294222831726
8,0.8368734121322632
9,0.8366737961769104
10,0.8352941274642944
11,0.8490725159645081
12,0.8440677523612976
13,0.8554571866989136
14,0.8587140440940857
15,0.8601605892181396
16,0.8668651580810547
17,0.8593416213989258
18,0.8714893460273743
19,0.8699324131011963
20,0.8738276958465576
21,0.8783382177352905
22,0.8837011456489563
23,0.8797603249549866
24,0.8887000679969788
25,0.8794265985488892
26,0.8822768330574036
27,0.8839965462684631
28,0.8887942433357239
29,0.8932939767837524
30,0.9004219174385071
31,0.906505823135376
32,0.9115645885467529
33,0.9023972749710083
34,0.9173837900161743
35,0.9132653474807739
36,0.9193618297576904
37,0.9230769276618958
38,0.9275862574577332
39,0.9408233761787415
40,0.9290043711662292
41,0.9280205965042114
42,0.9374730587005615
43,0.943510115146637
44,0.9506226181983948
45,0.9504097104072571
46,0.9518855810165405
47,0.9554030895233154
48,0.9578675627708435
49,0.9583154320716858
