Step,Value
0,0.630100667476654
1,0.6936936974525452
2,0.6963434219360352
3,0.7085320353507996
4,0.7133015394210815
5,0.7270800471305847
6,0.7350291609764099
7,0.7435082197189331
8,0.7578166127204895
9,0.7678855061531067
10,0.7657657861709595
11,0.7864335179328918
12,0.7832538485527039
13,0.7832538485527039
14,0.794382631778717
15,0.8007419109344482
16,0.7980921864509583
17,0.8012718558311462
18,0.8060413599014282
19,0.8102808594703674
20,0.8118706941604614
21,0.8086910247802734
22,0.8171700835227966
23,0.8192898631095886
24,0.8235294222831726
25,0.8298887014389038
26,0.8325384259223938
27,0.8346582055091858
28,0.836777925491333
29,0.8362480401992798
30,0.842607319355011
31,0.8479067087173462
32,0.844197154045105
33,0.8510863780975342
34,0.8500264883041382
35,0.8542660474777222
36,0.8526762127876282
37,0.8558558821678162
38,0.8516163229942322
39,0.8500264883041382
40,0.8489665985107422
41,0.8468468189239502
42,0.8479067087173462
43,0.8500264883041382
44,0.8500264883041382
45,0.8516163229942322
46,0.8505564332008362
47,0.8532061576843262
48,0.8558558821678162
49,0.8595654368400574
