Step,Value
0,0.7723367214202881
1,0.8097062110900879
2,0.8136170506477356
3,0.8280309438705444
4,0.8432803750038147
5,0.8496110439300537
6,0.855416476726532
7,0.8657487630844116
8,0.8787750005722046
9,0.8731182813644409
10,0.8812392950057983
11,0.8886021971702576
12,0.8876500725746155
13,0.8927958607673645
14,0.9016890525817871
15,0.9031141996383667
16,0.9053995609283447
17,0.9116117358207703
18,0.9181463718414307
19,0.920552670955658
20,0.9170605540275574
21,0.9268502593040466
22,0.932584285736084
23,0.9306930899620056
24,0.9313305020332336
25,0.9296503663063049
26,0.9336778521537781
27,0.9433476328849792
28,0.9504097104072571
29,0.9470968246459961
30,0.9552110433578491
31,0.9611063003540039
32,0.9636678099632263
33,0.9629948139190674
34,0.9711331725120544
35,0.9724375605583191
36,0.9719464778900146
37,0.9780267477035522
38,0.9844694137573242
39,0.9870689511299133
40,0.9870577454566956
41,0.9792208075523376
42,0.9741156697273254
43,0.9625161290168762
44,0.9823046326637268
45,0.9943796396255493
46,0.9961122870445251
47,0.9969762563705444
48,0.9991364479064941
49,1.0
