Step,Value
0,0.5335975885391235
1,0.49871712923049927
2,0.48372164368629456
3,0.46530258655548096
4,0.4554274380207062
5,0.4415111541748047
6,0.4345521032810211
7,0.42015278339385986
8,0.42048680782318115
9,0.419914186000824
10,0.41949230432510376
11,0.4051370918750763
12,0.39916932582855225
13,0.3989636301994324
14,0.39425408840179443
15,0.39675652980804443
16,0.3867024779319763
17,0.3759634494781494
18,0.37158945202827454
19,0.3691084086894989
20,0.3636385202407837
21,0.3547534942626953
22,0.3558659255504608
23,0.34614327549934387
24,0.34721773862838745
25,0.3393132984638214
26,0.3374089002609253
27,0.3335738480091095
28,0.32850411534309387
29,0.32656893134117126
30,0.3141292333602905
31,0.31568506360054016
32,0.31689637899398804
33,0.30987533926963806
34,0.30816957354545593
35,0.30100107192993164
36,0.29775965213775635
37,0.2970057427883148
38,0.29238080978393555
39,0.2831951379776001
40,0.29016441106796265
41,0.27950266003608704
42,0.2789648175239563
43,0.274021178483963
44,0.27378594875335693
45,0.2709459066390991
46,0.2654936909675598
47,0.26352113485336304
48,0.2726636826992035
49,0.2600415050983429
