Step,Value
0,0.7611990571022034
1,0.7659724950790405
2,0.7682748436927795
3,0.7840654850006104
4,0.7856873869895935
5,0.7839576601982117
6,0.7802450656890869
7,0.7819722890853882
8,0.7836893200874329
9,0.7827773690223694
10,0.7968932390213013
11,0.7889328598976135
12,0.7941983342170715
13,0.7827475666999817
14,0.7892842888832092
15,0.790399968624115
16,0.7927711009979248
17,0.7819732427597046
18,0.7852512001991272
19,0.7953890562057495
20,0.7962202429771423
21,0.7887208461761475
22,0.7863673567771912
23,0.7950413227081299
24,0.7936903238296509
25,0.7963800430297852
26,0.7904040217399597
27,0.7971737384796143
28,0.7917888760566711
29,0.7925801277160645
30,0.7989822030067444
31,0.788381814956665
32,0.7940803170204163
33,0.8001697063446045
34,0.7967892289161682
35,0.7932631969451904
36,0.798482358455658
37,0.7988314628601074
38,0.7922786474227905
39,0.7935291528701782
40,0.7969798445701599
41,0.8017057776451111
42,0.8033826351165771
43,0.8052276968955994
44,0.798322856426239
45,0.8040972948074341
46,0.8030495047569275
47,0.799491286277771
48,0.8036990165710449
49,0.803056001663208
