Step,Value
0,0.6481187343597412
1,0.68044513463974
2,0.684684693813324
3,0.6926338076591492
4,0.6926338076591492
5,0.68574458360672
6,0.7064123153686523
7,0.6963434219360352
8,0.7032326459884644
9,0.7074722051620483
10,0.7011128664016724
11,0.7281398773193359
12,0.7186009287834167
13,0.7212506532669067
14,0.7276099920272827
15,0.7323794364929199
16,0.7291997671127319
17,0.7223105430603027
18,0.7435082197189331
19,0.7254902124404907
20,0.7376788258552551
21,0.7392686605453491
22,0.7535771131515503
23,0.7631160616874695
24,0.7456279993057251
25,0.7371489405632019
26,0.7567567825317383
27,0.7604663372039795
28,0.7514573335647583
29,0.7578166127204895
30,0.7599363923072815
31,0.7599363923072815
32,0.7821939587593079
33,0.7843137383460999
34,0.7837837934494019
35,0.7843137383460999
36,0.794912576675415
37,0.8039215803146362
38,0.8044515252113342
39,0.8076311349868774
40,0.8086910247802734
41,0.8139904737472534
42,0.8341282606124878
43,0.8314785361289978
44,0.8155803084373474
45,0.8256492018699646
46,0.8261791467666626
47,0.845786988735199
48,0.8494965434074402
49,0.843137264251709
