Step,Value
0,0.5643499493598938
1,0.5131624937057495
2,0.49834248423576355
3,0.49009066820144653
4,0.483575701713562
5,0.4753771722316742
6,0.4711192846298218
7,0.468136191368103
8,0.46301519870758057
9,0.4607281982898712
10,0.45960190892219543
11,0.4555237293243408
12,0.45107078552246094
13,0.4490363597869873
14,0.4462902843952179
15,0.44428202509880066
16,0.4422706365585327
17,0.4420710802078247
18,0.43905264139175415
19,0.43806716799736023
20,0.4355950951576233
21,0.4331006407737732
22,0.43298906087875366
23,0.43113115429878235
24,0.4291394054889679
25,0.4279557168483734
26,0.4257409870624542
27,0.4254814386367798
28,0.4243367612361908
29,0.4229721426963806
30,0.42105546593666077
31,0.4199092388153076
32,0.41610971093177795
33,0.417142778635025
34,0.4144032597541809
35,0.41329431533813477
36,0.41135844588279724
37,0.41036584973335266
38,0.4084985852241516
39,0.40792176127433777
40,0.4070718288421631
41,0.4045809805393219
42,0.40441182255744934
43,0.40257468819618225
44,0.4038328230381012
45,0.40204253792762756
46,0.4007869362831116
47,0.39935195446014404
48,0.39839860796928406
49,0.3982590436935425
