Step,Value
0,0.7700950503349304
1,0.8097686171531677
2,0.8210251927375793
3,0.83598792552948
4,0.8382353186607361
5,0.8455565571784973
6,0.8565273880958557
7,0.8489023447036743
8,0.8605852127075195
9,0.8593615293502808
10,0.8689655065536499
11,0.8674388527870178
12,0.8714653253555298
13,0.8787878751754761
14,0.8772532343864441
15,0.8887935280799866
16,0.8934885859489441
17,0.8909012079238892
18,0.8996960520744324
19,0.8984003663063049
20,0.9055793881416321
21,0.9013841152191162
22,0.9038378000259399
23,0.9085419178009033
24,0.9188255667686462
25,0.9178200364112854
26,0.9155172109603882
27,0.9214162826538086
28,0.9243407249450684
29,0.9336206912994385
30,0.9372565746307373
31,0.9389346837997437
32,0.9503239393234253
33,0.9453293085098267
34,0.9467763304710388
35,0.9485516548156738
36,0.9490500688552856
37,0.9546043872833252
38,0.949913740158081
39,0.9572354555130005
40,0.9637930989265442
41,0.9698535799980164
42,0.9602420330047607
43,0.964208722114563
44,0.9650107622146606
45,0.9762623906135559
46,0.9757784605026245
47,0.9757784605026245
48,0.9693569540977478
49,0.9753566980361938
