Step,Value
0,0.6967071294784546
1,0.735751211643219
2,0.754408597946167
3,0.7631351947784424
4,0.7753341197967529
5,0.7724957466125488
6,0.7912087440490723
7,0.7858048677444458
8,0.7819104194641113
9,0.794463038444519
10,0.809503972530365
11,0.8033683896064758
12,0.805184006690979
13,0.8051281571388245
14,0.8054491281509399
15,0.8123393654823303
16,0.8160621523857117
17,0.8161166310310364
18,0.8080894947052002
19,0.820162296295166
20,0.8204029202461243
21,0.8232776522636414
22,0.8229706883430481
23,0.8281183242797852
24,0.8285472989082336
25,0.8324873447418213
26,0.8263269662857056
27,0.8257736563682556
28,0.8330507874488831
29,0.8438425064086914
30,0.8323454856872559
31,0.8376212120056152
32,0.8345323801040649
33,0.8379982709884644
34,0.8339670896530151
35,0.839746356010437
36,0.8374258875846863
37,0.8531408905982971
38,0.8288747668266296
39,0.8421933650970459
40,0.8453085422515869
41,0.8457963466644287
42,0.8399661183357239
43,0.8482555747032166
44,0.8401360511779785
45,0.8410429358482361
46,0.848822295665741
47,0.841655969619751
48,0.8501684069633484
49,0.8489933013916016
