Step,Value
0,0.632220447063446
1,0.6629570722579956
2,0.678325355052948
3,0.6963434219360352
4,0.687334418296814
5,0.7074722051620483
6,0.7027027010917664
7,0.7080020904541016
8,0.7191308736801147
9,0.7276099920272827
10,0.7387387156486511
11,0.7435082197189331
12,0.7509273886680603
13,0.7530471682548523
14,0.7562268376350403
15,0.7609962821006775
16,0.7477477192878723
17,0.7625861167907715
18,0.7657657861709595
19,0.7700052857398987
20,0.7753047347068787
21,0.7562268376350403
22,0.7684154510498047
23,0.7753047347068787
24,0.7800741791725159
25,0.7705352306365967
26,0.7715951204299927
27,0.7641759514808655
28,0.7710651755332947
29,0.7795442342758179
30,0.7806041240692139
31,0.7800741791725159
32,0.8039215803146362
33,0.7779543995857239
34,0.794912576675415
35,0.7859035730361938
36,0.7864335179328918
37,0.7811340689659119
38,0.7869634628295898
39,0.793852686882019
40,0.792792797088623
41,0.7996820211410522
42,0.793852686882019
43,0.7880232930183411
44,0.8060413599014282
45,0.8007419109344482
46,0.7975622415542603
47,0.794382631778717
48,0.8018018007278442
49,0.8076311349868774
