Step,Value
0,0.6650768518447876
1,0.7000529766082764
2,0.7148913741111755
3,0.7228404879570007
4,0.7334393262863159
5,0.7429782748222351
6,0.7498674988746643
7,0.7530471682548523
8,0.7488076090812683
9,0.7615262269973755
10,0.7715951204299927
11,0.7742448449134827
12,0.7864335179328918
13,0.794382631778717
14,0.8012718558311462
15,0.795972466468811
16,0.795972466468811
17,0.8086910247802734
18,0.8161102533340454
19,0.8118706941604614
20,0.8065713047981262
21,0.8203497529029846
22,0.8235294222831726
23,0.8293587565422058
24,0.8293587565422058
25,0.839957594871521
26,0.8245893120765686
27,0.8261791467666626
28,0.8251192569732666
29,0.8219395875930786
30,0.8341282606124878
31,0.841017484664917
32,0.837837815284729
33,0.8288288116455078
34,0.8277689218521118
35,0.8362480401992798
36,0.837837815284729
37,0.839427649974823
38,0.845257043838501
39,0.842077374458313
40,0.837837815284729
41,0.8574456572532654
42,0.841547429561615
43,0.8590354919433594
44,0.8526762127876282
45,0.8516163229942322
46,0.8627451062202454
47,0.8521462678909302
48,0.8691043853759766
49,0.8622151613235474
