Step,Value
0,0.5848016738891602
1,0.5555119514465332
2,0.5443494915962219
3,0.5281818509101868
4,0.5300924181938171
5,0.5208317041397095
6,0.5198647975921631
7,0.5108374357223511
8,0.5120329856872559
9,0.5184029936790466
10,0.5126997232437134
11,0.5095835328102112
12,0.509300708770752
13,0.5139651298522949
14,0.5101870894432068
15,0.5005089640617371
16,0.4999295473098755
17,0.5028809309005737
18,0.4987678825855255
19,0.5070971846580505
20,0.48920273780822754
21,0.49134525656700134
22,0.49718546867370605
23,0.4995137155056
24,0.4940708875656128
25,0.5006760358810425
26,0.4830735921859741
27,0.48210111260414124
28,0.48247528076171875
29,0.48755428194999695
30,0.49015262722969055
31,0.47869953513145447
32,0.4771166443824768
33,0.47971194982528687
34,0.4803003966808319
35,0.47670602798461914
36,0.4881872832775116
37,0.4837105870246887
38,0.4730195701122284
39,0.4661090672016144
40,0.47185319662094116
41,0.4855002462863922
42,0.4753282964229584
43,0.483026385307312
44,0.47995540499687195
45,0.48179545998573303
46,0.47364524006843567
47,0.47573232650756836
48,0.48005104064941406
49,0.46968650817871094
