Step,Value
0,0.7005829215049744
1,0.7291997671127319
2,0.7419183850288391
3,0.7440381646156311
4,0.7631160616874695
5,0.7662957310676575
6,0.7768945693969727
7,0.7763646245002747
8,0.7779543995857239
9,0.7885532379150391
10,0.7901430726051331
11,0.792792797088623
12,0.7980921864509583
13,0.8007419109344482
14,0.8012718558311462
15,0.8039215803146362
16,0.8076311349868774
17,0.8108108043670654
18,0.8086910247802734
19,0.8134605288505554
20,0.8187599182128906
21,0.8192898631095886
22,0.8187599182128906
23,0.8224695324897766
24,0.8235294222831726
25,0.8198198080062866
26,0.8267090916633606
27,0.8240593671798706
28,0.8251192569732666
29,0.8229994773864746
30,0.8309485912322998
31,0.8335983157157898
32,0.8320084810256958
33,0.837307870388031
34,0.8293587565422058
35,0.837837815284729
36,0.8314785361289978
37,0.836777925491333
38,0.843137264251709
39,0.840487539768219
40,0.841017484664917
41,0.8468468189239502
42,0.8489665985107422
43,0.841547429561615
44,0.843137264251709
45,0.843667209148407
46,0.8489665985107422
47,0.8532061576843262
48,0.8510863780975342
49,0.8532061576843262
