Step,Value
0,0.5956544876098633
1,0.6279809474945068
2,0.6454690098762512
3,0.6640169620513916
4,0.6671966314315796
5,0.6772655248641968
6,0.682564914226532
7,0.6910439729690552
8,0.6947535872459412
9,0.6894541382789612
10,0.7027027010917664
11,0.6921038627624512
12,0.6894541382789612
13,0.68309485912323
14,0.7048224806785583
15,0.6936936974525452
16,0.6952835321426392
17,0.7042925357818604
18,0.7090619802474976
19,0.7122416496276855
20,0.7005829215049744
21,0.7106518149375916
22,0.7053524255752563
23,0.7159512639045715
24,0.7027027010917664
25,0.7106518149375916
26,0.7217805981636047
27,0.7080020904541016
28,0.7175410985946655
29,0.7228404879570007
30,0.7127715945243835
31,0.7212506532669067
32,0.7239003777503967
33,0.7323794364929199
34,0.7297297120094299
35,0.7201907634735107
36,0.7122416496276855
37,0.7223105430603027
38,0.7387387156486511
39,0.7260201573371887
40,0.7302596569061279
41,0.7360890507698059
42,0.7488076090812683
43,0.7291997671127319
44,0.7408584952354431
45,0.7313195466995239
46,0.7291997671127319
47,0.7382087707519531
48,0.7371489405632019
49,0.7313195466995239
