Step,Value
0,0.6329101920127869
1,0.6254505515098572
2,0.6188576817512512
3,0.6091475486755371
4,0.6002824306488037
5,0.59402996301651
6,0.5829916596412659
7,0.5813634991645813
8,0.564312219619751
9,0.5625076293945312
10,0.5612156391143799
11,0.5598814487457275
12,0.5557199120521545
13,0.5555263757705688
14,0.5557093620300293
15,0.5444258451461792
16,0.545063316822052
17,0.5293230414390564
18,0.536716639995575
19,0.5359905362129211
20,0.5305245518684387
21,0.5298969149589539
22,0.5355626940727234
23,0.5235199332237244
24,0.5263040065765381
25,0.5298081636428833
26,0.5207034945487976
27,0.5229271650314331
28,0.5179806351661682
29,0.5111514329910278
30,0.5214272141456604
31,0.5210022926330566
32,0.5110853314399719
33,0.5138973593711853
34,0.5144363045692444
35,0.5093713998794556
36,0.5083631277084351
37,0.5043345093727112
38,0.5119768381118774
39,0.5165227651596069
40,0.515214204788208
41,0.5113272666931152
42,0.49891674518585205
43,0.5058634281158447
44,0.5025415420532227
45,0.5046382546424866
46,0.5035796165466309
47,0.4954403340816498
48,0.4991374909877777
49,0.49398377537727356
