Step,Value
0,0.7270800471305847
1,0.7535771131515503
2,0.7721250653266907
3,0.7880232930183411
4,0.7970322966575623
5,0.8028616905212402
6,0.8076311349868774
7,0.8108108043670654
8,0.8277689218521118
9,0.8267090916633606
10,0.837837815284729
11,0.844197154045105
12,0.845257043838501
13,0.8489665985107422
14,0.8574456572532654
15,0.8574456572532654
16,0.8648648858070374
17,0.8680444955825806
18,0.8675145506858826
19,0.8712241649627686
20,0.8722840547561646
21,0.8786433339118958
22,0.8802331686019897
23,0.8834128379821777
24,0.8775834441184998
25,0.8881822824478149
26,0.8924218416213989
27,0.8934817314147949
28,0.8892421722412109
29,0.8881822824478149
30,0.8961313962936401
31,0.9051404595375061
32,0.9040805697441101
33,0.9051404595375061
34,0.9120296835899353
35,0.9120296835899353
36,0.9199787974357605
37,0.9311075806617737
38,0.9268680214881897
39,0.9353471398353577
40,0.9406465291976929
41,0.9342872500419617
42,0.9353471398353577
43,0.9353471398353577
44,0.9364069700241089
45,0.9448860883712769
46,0.9485956430435181
47,0.952835202217102
48,0.952835202217102
49,0.9591944813728333
