Step,Value
0,0.7183151245117188
1,0.7640282511711121
2,0.7490789890289307
3,0.7553325295448303
4,0.7789130210876465
5,0.779904305934906
6,0.788098156452179
7,0.7824319005012512
8,0.8089349865913391
9,0.806833028793335
10,0.8217652440071106
11,0.8259178996086121
12,0.850386917591095
13,0.8445974588394165
14,0.8490808606147766
15,0.858131468296051
16,0.862542986869812
17,0.870322048664093
18,0.873633623123169
19,0.8807017803192139
20,0.8816362023353577
21,0.8811492919921875
22,0.8917975425720215
23,0.8853172063827515
24,0.8883094191551208
25,0.9002601504325867
26,0.9021313190460205
27,0.9043477773666382
28,0.8993929624557495
29,0.9119305610656738
30,0.9113813638687134
31,0.9234116673469543
32,0.923276960849762
33,0.9056931734085083
34,0.9289427399635315
35,0.9357081055641174
36,0.933737576007843
37,0.934319257736206
38,0.9410234093666077
39,0.9448066353797913
40,0.9412276744842529
41,0.9435274004936218
42,0.9475963115692139
43,0.9477351307868958
44,0.9530842304229736
45,0.9547826051712036
46,0.9586777091026306
47,0.9491525292396545
48,0.9349736571311951
49,0.9461338520050049
