Step,Value
0,0.6777954697608948
1,0.6989930868148804
2,0.7307896018028259
3,0.7498674988746643
4,0.7387387156486511
5,0.7456279993057251
6,0.7541070580482483
7,0.7673555612564087
8,0.7721250653266907
9,0.7859035730361938
10,0.7896131277084351
11,0.8060413599014282
12,0.8055114150047302
13,0.8161102533340454
14,0.8192898631095886
15,0.795972466468811
16,0.8028616905212402
17,0.8166401982307434
18,0.8261791467666626
19,0.8320084810256958
20,0.8251192569732666
21,0.8155803084373474
22,0.841017484664917
23,0.8500264883041382
24,0.8516163229942322
25,0.8484366536140442
26,0.8521462678909302
27,0.8473767638206482
28,0.8616852164268494
29,0.8595654368400574
30,0.8569157123565674
31,0.8606253266334534
32,0.8659247756004333
33,0.8797032237052917
34,0.8717541098594666
35,0.8775834441184998
36,0.8812930583953857
37,0.886592447757721
38,0.8940116763114929
39,0.8897721171379089
40,0.9003709554672241
41,0.8908320069313049
42,0.8982511758804321
43,0.9003709554672241
44,0.9024907350540161
45,0.9088500142097473
46,0.9236884117126465
47,0.9220985770225525
48,0.9141494631767273
49,0.9337573051452637
