Step,Value
0,0.7154213190078735
1,0.7800741791725159
2,0.8097509145736694
3,0.8362480401992798
4,0.8335983157157898
5,0.8532061576843262
6,0.8600953817367554
7,0.8770534992218018
8,0.8786433339118958
9,0.8834128379821777
10,0.8897721171379089
11,0.8982511758804321
12,0.9173290729522705
13,0.9268680214881897
14,0.9348171949386597
15,0.9374668598175049
16,0.9480656981468201
17,0.952835202217102
18,0.9512453675270081
19,0.9533651471138
20,0.9750927686691284
21,0.9735029339790344
22,0.9735029339790344
23,0.9724430441856384
24,0.9660837054252625
25,0.9666136503219604
26,0.9766825437545776
27,0.9835718274116516
28,0.9872813820838928
29,0.996290385723114
30,0.9909909963607788
31,0.9894011616706848
32,0.995760440826416
33,0.999470055103302
34,1.0
35,1.0
36,1.0
37,1.0
38,1.0
39,1.0
40,1.0
41,1.0
42,1.0
43,1.0
44,1.0
45,1.0
46,1.0
47,1.0
48,1.0
49,1.0
