Step,Value
0,0.7318494915962219
1,0.7546370029449463
2,0.7774244546890259
3,0.7837837934494019
4,0.7843137383460999
5,0.7885532379150391
6,0.795972466468811
7,0.8012718558311462
8,0.8012718558311462
9,0.8124006390571594
10,0.8065713047981262
11,0.8161102533340454
12,0.8208796977996826
13,0.8272389769554138
14,0.8261791467666626
15,0.8272389769554138
16,0.8346582055091858
17,0.8341282606124878
18,0.8362480401992798
19,0.839427649974823
20,0.845257043838501
21,0.8542660474777222
22,0.8542660474777222
23,0.8547959923744202
24,0.8547959923744202
25,0.8606253266334534
26,0.8611552715301514
27,0.8600953817367554
28,0.8696343302726746
29,0.8749337792396545
30,0.8759936690330505
31,0.8812930583953857
32,0.8823529481887817
33,0.8839427828788757
34,0.8818230032920837
35,0.8844727277755737
36,0.8807631134986877
37,0.8812930583953857
38,0.8887122273445129
39,0.8934817314147949
40,0.8977212309837341
41,0.8987811207771301
42,0.8998410105705261
43,0.9088500142097473
44,0.9046105146408081
45,0.9104398488998413
46,0.9019607901573181
47,0.9152093529701233
48,0.9167991280555725
49,0.9189189076423645
