Step,Value
0,0.774325430393219
1,0.7948182225227356
2,0.8040798902511597
3,0.809483528137207
4,0.8161166310310364
5,0.8226221203804016
6,0.8218465447425842
7,0.8318890333175659
8,0.841056764125824
9,0.8434669971466064
10,0.8499783277511597
11,0.850953221321106
12,0.8568950891494751
13,0.8651929497718811
14,0.8644434809684753
15,0.869904637336731
16,0.8700172901153564
17,0.8729952573776245
18,0.87893146276474
19,0.8803455829620361
20,0.8864818215370178
21,0.880242109298706
22,0.8837007880210876
23,0.8870689272880554
24,0.8917636871337891
25,0.8993115425109863
26,0.8974689841270447
27,0.9011178016662598
28,0.9026700854301453
29,0.9021130204200745
30,0.9057253003120422
31,0.9063573479652405
32,0.9087780117988586
33,0.9053356647491455
34,0.9074472188949585
35,0.9140893220901489
36,0.9151958227157593
37,0.9204301834106445
38,0.9197769165039062
39,0.9206896424293518
40,0.9218213558197021
41,0.9292492866516113
42,0.9255273342132568
43,0.9304720759391785
44,0.919105052947998
45,0.9336206912994385
46,0.9333333373069763
47,0.9380911588668823
48,0.9413793087005615
49,0.9453293085098267
