Step,Value
0,0.5998939871788025
1,0.6120826601982117
2,0.6126126050949097
3,0.6131425499916077
4,0.6131425499916077
5,0.6131425499916077
6,0.6126126050949097
7,0.6131425499916077
8,0.6131425499916077
9,0.6126126050949097
10,0.6131425499916077
11,0.630100667476654
12,0.638579785823822
13,0.7239003777503967
14,0.7313195466995239
15,0.7440381646156311
16,0.7530471682548523
17,0.7498674988746643
18,0.7742448449134827
19,0.7795442342758179
20,0.7784843444824219
21,0.8018018007278442
22,0.8018018007278442
23,0.8208796977996826
24,0.845257043838501
25,0.8134605288505554
26,0.837837815284729
27,0.8494965434074402
28,0.844197154045105
29,0.841547429561615
30,0.8473767638206482
31,0.8558558821678162
32,0.8786433339118958
33,0.8839427828788757
34,0.8759936690330505
35,0.886592447757721
36,0.8876523375511169
37,0.9019607901573181
38,0.9019607901573181
39,0.8950715661048889
40,0.9236884117126465
41,0.9311075806617737
42,0.9348171949386597
43,0.9485956430435181
44,0.9337573051452637
45,0.9295177459716797
46,0.9263380765914917
47,0.9512453675270081
48,0.9501854777336121
49,0.9337573051452637
