Step,Value
0,0.6502384543418884
1,0.6772655248641968
2,0.6963434219360352
3,0.7138314843177795
4,0.7201907634735107
5,0.7148913741111755
6,0.7297297120094299
7,0.7413884401321411
8,0.7450980544090271
9,0.7546370029449463
10,0.7652358412742615
11,0.7657657861709595
12,0.7737149000167847
13,0.7710651755332947
14,0.7795442342758179
15,0.7774244546890259
16,0.7806041240692139
17,0.791202962398529
18,0.794912576675415
19,0.7837837934494019
20,0.7880232930183411
21,0.8033916354179382
22,0.8124006390571594
23,0.8124006390571594
24,0.8161102533340454
25,0.8108108043670654
26,0.8187599182128906
27,0.8229994773864746
28,0.8282988667488098
29,0.8357180953025818
30,0.8341282606124878
31,0.8224695324897766
32,0.836777925491333
33,0.837307870388031
34,0.8351881504058838
35,0.8335983157157898
36,0.8362480401992798
37,0.840487539768219
38,0.8558558821678162
39,0.843667209148407
40,0.840487539768219
41,0.8574456572532654
42,0.8494965434074402
43,0.8606253266334534
44,0.8632750511169434
45,0.8728139996528625
46,0.8484366536140442
47,0.8632750511169434
48,0.8590354919433594
49,0.8722840547561646
